################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.1292491630364643E-02 a       531     0    27     1    11
  7.8499691278593922E-02 a       532     0    27     1    12
 -3.3078976691698882E-02 a       533     0    27     1    13
 -2.1694733038718009E-01 a       534     0    27     1    14
  2.1890827623501624E-01 a       535     0    27     1    15
  1.1495910990580413E-01 a       536     0    27     1    16
  2.0461974032005334E-01 a       537     0    27     1    17
 -1.3521334056582432E-01 a       538     0    27     1    18
  1.5705787238551508E-01 a       539     0    27     1    19
  2.3462296059253365E-01 a       540     0    27     1    20
 -1.1115675858517846E-02 a       541     0    28     1     1
 -1.7634474195808580E-01 a       542     0    28     1     2
 -2.3972320351771406E-01 a       543     0    28     1     3
  7.1675246684982971E-04 a       544     0    28     1     4
  1.2562684712769703E-01 a       545     0    28     1     5
  1.6498467549838020E-01 a       546     0    28     1     6
  5.0197530501194354E-02 a       547     0    28     1     7
 -1.8806259325985286E-01 a       548     0    28     1     8
 -2.8339378082166855E-01 a       549     0    28     1     9
 -1.3401482157971914E-01 a       550     0    28     1    10
 -1.8029581433952918E-01 a       551     0    28     1    11
 -6.7627262059846177E-02 a       552     0    28     1    12
  6.0825666649951739E-02 a       553     0    28     1    13
  2.8546233514466879E-01 a       554     0    28     1    14
  2.4239051990384966E-01 a       555     0    28     1    15
 -5.9745862713866817E-02 a       556     0    28     1    16
  1.4587774719268032E-01 a       557     0    28     1    17
  1.0291524085972137E-01 a       558     0    28     1    18
 -4.4000482336107323E-02 a       559     0    28     1    19
 -1.5953767215413728E-01 a       560     0    28     1    20
  1.3024336065898276E-01 a       561     0    29     1     1
  1.4619178481829928E-01 a       562     0    29     1     2
 -1.3735427007755471E-01 a       563     0    29     1     3
 -1.9798352822712126E-01 a       564     0    29     1     4
 -2.2236773459334752E-01 a       565     0    29     1     5
 -1.2084147001198342E-01 a       566     0    29     1     6
  5.3422633421091131E-02 a       567     0    29     1     7
 -1.3444934284500581E-01 a       568     0    29     1     8
  2.9080242650167348E-01 a       569     0    29     1     9
  5.8946357189663082E-02 a       570     0    29     1    10
 -1.2950235631387730E-01 a       571     0    29     1    11
  1.0237401059415940E-01 a       572     0    29     1    12
  1.3448897672329499E-01 a       573     0    29     1    13
  2.5224126535918523E-01 a       574     0    29     1    14
  9.2071340705408247E-02 a       575     0    29     1    15
 -1.9621657460552677E-01 a       576     0    29     1    16
 -1.2115825046386057E-01 a       577     0    29     1    17
 -7.2584583960630571E-03 a       578     0    29     1    18
  1.0632183007614661E-02 a       579     0    29     1    19
 -9.3128399433347886E-03 a       580     0    29     1    20
  8.7566594938939327E-02 a       581     0    30     1     1
 -3.0620959283026500E-01 a       582     0    30     1     2
  2.2769928726695773E-01 a       583     0    30     1     3
  1.3348135284896284E-02 a       584     0    30     1     4
  5.9160523539755839E-03 a       585     0    30     1     5
 -2.5878148142140522E-01 a       586     0    30     1     6
 -6.7102078987613514E-02 a       587     0    30     1     7
 -2.9731469279781850E-02 a       588     0    30     1     8
 -2.1539958883137894E-01 a       589     0    30     1     9
  1.7529287957230406E-03 a       590     0    30     1    10
  1.0060421254726837E-01 a       591     0    30     1    11
 -9.5487680494605973E-02 a       592     0    30     1    12
 -1.2455243706283835E-02 a       593     0    30     1    13
 -5.0970641078351794E-02 a       594     0    30     1    14
 -3.1596829831693499E-02 a       595     0    30     1    15
 -7.9138471318699374E-02 a       596     0    30     1    16
  6.2456489687214248E-02 a       597     0    30     1    17
  2.4883537978652576E-02 a       598     0    30     1    18
  3.1168483217679278E-02 a       599     0    30     1    19
 -8.3180871138513052E-02 a       600     0    30     1    20
 -8.0286979014465631E-02 a       601     0    31     1     1
 -4.0648620130861214E-02 a       602     0    31     1     2
  2.8898231732265509E-02 a       603     0    31     1     3
 -1.8974743842469563E-01 a       604     0    31     1     4
 -1.3532471232867538E-01 a       605     0    31     1     5
 -3.3698160705545488E-01 a       606     0    31     1     6
 -2.6906217165626445E-01 a       607     0    31     1     7
  3.2185846135429036E-01 a       608     0    31     1     8
  2.6277863637076587E-01 a       609     0    31     1     9
 -1.5348065300955174E-01 a       610     0    31     1    10
  3.1040516057932765E-01 a       611     0    31     1    11
 -1.4722458108749331E-01 a       612     0    31     1    12
  2.6128835564913109E-02 a       613     0    31     1    13
  1.5482289593344831E-01 a       614     0    31     1    14
 -2.3834504419143637E-01 a       615     0    31     1    15
 -6.0076033944057222E-02 a       616     0    31     1    16
  6.0020951494920205E-02 a       617     0    31     1    17
 -3.4292106127157412E-02 a       618     0    31     1    18
  2.0010402871091368E-01 a       619     0    31     1    19
 -2.5868852897763350E-01 a       620     0    31     1    20
 -2.2703891502545634E-01 a       621     0    32     1     1
 -1.3066311347110629E-01 a       622     0    32     1     2
  2.8883286986457835E-01 a       623     0    32     1     3
  3.0659718782053447E-01 a       624     0    32     1     4
 -3.4944056876029467E-01 a       625     0    32     1     5
  5.9837876267722738E-02 a       626     0    32     1     6
 -2.6263555042006753E-01 a       627     0    32     1     7
 -1.5130497030174467E-01 a       628     0    32     1     8
  6.9286457139154239E-02 a       629     0    32     1     9
 -4.6317391722749061E-02 a       630     0    32     1    10
 -4.0748714774481703E-03 a       631     0    32     1    11
  2.0658054039489104E-01 a       632     0    32     1    12
 -9.8825658676201883E-02 a       633     0    32     1    13
 -3.8465202783138225E-01 a       634     0    32     1    14
  1.2978186254187557E-01 a       635     0    32     1    15
 -8.2013992512584802E-02 a       636     0    32     1    16
 -1.7605245760970445E-01 a       637     0    32     1    17
 -1.6980834594258204E-01 a       638     0    32     1    18
  1.6202087352765151E-02 a       639     0    32     1    19
  4.3359550550577587E-02 a       640     0    32     1    20
  2.4093316784983779E-01 a       641     0    33     1     1
 -2.6330700610388730E-01 a       642     0    33     1     2
 -2.3238423855036072E-01 a       643     0    33     1     3
  6.2559948421133842E-03 a       644     0    33     1     4
  4.1480863088128796E-02 a       645     0    33     1     5
 -1.1378566462563770E-01 a       646     0    33     1     6
 -2.7555915291723587E-01 a       647     0    33     1     7
 -4.8418381191851406E-02 a       648     0    33     1     8
 -1.8830951568800361E-01 a       649     0    33     1     9
 -1.1577617573009086E-01 a       650     0    33     1    10
  1.2710050072193712E-02 a       651     0    33     1    11
  2.2687437496268140E-01 a       652     0    33     1    12
 -1.2244912208471427E-01 a       653     0    33     1    13
  3.0875471235405177E-01 a       654     0    33     1    14
  3.3338523680765919E-01 a       655     0    33     1    15
  1.1148459442964099E-02 a       656     0    33     1    16
  8.7035380476557775E-02 a       657     0    33     1    17
  1.7675266158220954E-01 a       658     0    33     1    18
  1.0754309021346141E-01 a       659     0    33     1    19
  1.1446365050249756E-01 a       660     0    33     1    20
 -1.0934751264752682E-01 a       661     0    34     1     1
  3.3820313699195720E-01 a       662     0    34     1     2
  2.6651904287959112E-02 a       663     0    34     1     3
  1.1565172624822825E-01 a       664     0    34     1     4
 -1.3325183162639576E-01 a       665     0    34     1     5
 -1.9605281829598725E-01 a       666     0    34     1     6
 -5.1073936137217356E-02 a       667     0    34     1     7
  3.4509293070183683E-01 a       668     0    34     1     8
 -1.6086858774531898E-01 a       669     0    34     1     9
 -7.3698169198668048E-02 a       670     0    34     1    10
  2.2299232392878024E-01 a       671     0    34     1    11
  1.0197410661623681E-01 a       672     0    34     1    12
 -8.8768060518118516E-02 a       673     0    34     1    13
  9.1642185312395819E-02 a       674     0    34     1    14
  2.0473175627016424E-01 a       675     0    34     1    15
  9.6499946813034861E-03 a       676     0    34     1    16
  1.9167768008883729E-02 a       677     0    34     1    17
  9.9186127723606993E-02 a       678     0    34     1    18
  6.0990725993522468E-02 a       679     0    34     1    19
  1.3525246316302653E-01 a       680     0    34     1    20
  3.5746577890325017E-02 a       681     0    35     1     1
  1.0610246083612282E-01 a       682     0    35     1     2
 -7.7544338782606664E-02 a       683     0    35     1     3
  2.6930580180685904E-01 a       684     0    35     1     4
  1.0150508808683906E-01 a       685     0    35     1     5
 -1.5012882264798758E-01 a       686     0    35     1     6
  9.3429431985012176E-02 a       687     0    35     1     7
  1.3141474545831258E-01 a       688     0    35     1     8
  1.1862463227998005E-01 a       689     0    35     1     9
 -1.9050911671274009E-02 a       690     0    35     1    10
 -2.1117851719907865E-01 a       691     0    35     1    11
 -3.2192616781606959E-01 a       692     0    35     1    12
 -5.8607547301865265E-02 a       693     0    35     1    13
 -4.5653657409189793E-02 a       694     0    35     1    14
 -3.1759356099437791E-01 a       695     0    35     1    15
  2.4320317730138313E-01 a       696     0    35     1    16
 -8.0647762877068367E-03 a       697     0    35     1    17
  1.9239237875447751E-01 a       698     0    35     1    18
 -1.5735178167953903E-01 a       699     0    35     1    19
 -2.9466471235054087E-01 a       700     0    35     1    20
  1.5976941558247026E-01 a       701     0    36     1     1
  2.8640750369769430E-01 a       702     0    36     1     2
  3.2331380852764863E-01 a       703     0    36     1     3
 -2.7657937768193619E-01 a       704     0    36     1     4
  1.8960226742329783E-01 a       705     0    36     1     5
 -1.8035775127619397E-01 a       706     0    36     1     6
  1.7476973349777158E-01 a       707     0    36     1     7
 -1.5384184093876221E-01 a       708     0    36     1     8
  5.8956402170837710E-02 a       709     0    36     1     9
 -9.8719375504532331E-02 a       710     0    36     1    10
 -1.6033097716344172E-01 a       711     0    36     1    11
  1.4344688029785235E-01 a       712     0    36     1    12
  2.4808396066069893E-01 a       713     0    36     1    13
 -2.1083231589873328E-02 a       714     0    36     1    14
  1.2687941307527795E-01 a       715     0    36     1    15
  3.6244530399851049E-01 a       716     0    36     1    16
  6.4839166137991872E-02 a       717     0    36     1    17
  2.4178547734151869E-02 a       718     0    36     1    18
 -2.0163971309560258E-01 a       719     0    36     1    19
  1.7620614595580494E-01 a       720     0    36     1    20
 -3.2860361637637797E-01 a       721     0    37     1     1
  6.3654598236601398E-02 a       722     0    37     1     2
 -9.4368513155024827E-02 a       723     0    37     1     3
  3.4258828694054877E-01 a       724     0    37     1     4
  2.1261411039384487E-01 a       725     0    37     1     5
 -1.6769793965096416E-01 a       726     0    37     1     6
 -3.8115968876234925E-02 a       727     0    37     1     7
 -3.2057753602762812E-01 a       728     0    37     1     8
  1.2789719901143298E-01 a       729     0    37     1     9
 -1.7027295595261671E-01 a       730     0    37     1    10
 -3.5229656423791511E-01 a       731     0    37     1    11
  2.6590818010604811E-01 a       732     0    37     1    12
 -6.0014360401385664E-02 a       733     0    37     1    13
  3.0325117405485680E-01 a       734     0    37     1    14
  2.9678083383057063E-01 a       735     0    37     1    15
 -3.2413948346680987E-01 a       736     0    37     1    16
  2.4350636558659025E-01 a       737     0    37     1    17
 -2.1625334449016861E-01 a       738     0    37     1    18
 -2.5029730132741573E-01 a       739     0    37     1    19
  2.6800773067020300E-01 a       740     0    37     1    20
  1.6004674636144531E-01 a       741     0    38     1     1
  3.7507177283246312E-01 a       742     0    38     1     2
  1.2673121729273093E-01 a       743     0    38     1     3
 -4.1068692267147766E-01 a       744     0    38     1     4
  2.2448529231760064E-01 a       745     0    38     1     5
  2.1207435906920452E-01 a       746     0    38     1     6
 -4.5606321288381990E-02 a       747     0    38     1     7
  1.2459984398040472E-01 a       748     0    38     1     8
 -2.3201732707135148E-01 a       749     0    38     1     9
 -3.1110010893369663E-02 a       750     0    38     1    10
  2.9151771300439226E-02 a       751     0    38     1    11
 -2.7463338567249396E-01 a       752     0    38     1    12
  9.0064833985562167E-03 a       753     0    38     1    13
  2.2182849393296716E-01 a       754     0    38     1    14
 -3.1816184046980656E-01 a       755     0    38     1    15
 -1.1000252058189329E-01 a       756     0    38     1    16
 -5.6137756929320520E-02 a       757     0    38     1    17
  5.5942560183886922E-02 a       758     0    38     1    18
  2.3981303055573688E-01 a       759     0    38     1    19
 -3.0205169256028858E-01 a       760     0    38     1    20
 -1.9310514753739108E-01 a       761     0    39     1     1
  2.5210987207945951E-01 a       762     0    39     1     2
  9.3982922542712760E-02 a       763     0    39     1     3
  1.9882466257294582E-01 a       764     0    39     1     4
 -2.3901590538164105E-01 a       765     0    39     1     5
  2.0272652348380843E-01 a       766     0    39     1     6
 -3.4196319529410668E-01 a       767     0    39     1     7
 -3.6050218620703317E-02 a       768     0    39     1     8
 -1.9355774518798541E-01 a       769     0    39     1     9
 -2.3884326644878701E-01 a       770     0    39     1    10
 -1.7691217147251800E-01 a       771     0    39     1    11
  1.8354424056382812E-01 a       772     0    39     1    12
 -5.6877493874627975E-02 a       773     0    39     1    13
  1.9030734180755776E-01 a       774     0    39     1    14
  5.4362921281006081E-02 a       775     0    39     1    15
 -3.6644711309511457E-01 a       776     0    39     1    16
  2.6092139748649557E-01 a       777     0    39     1    17
 -3.1074696365993926E-01 a       778     0    39     1    18
 -2.1888263652252088E-01 a       779     0    39     1    19
  2.4749122967251308E-01 a       780     0    39     1    20
  9.5497302539965537E-02 a       781     0    40     1     1
  2.6780207735664561E-02 a       782     0    40     1     2
  2.4867610946338600E-01 a       783     0    40     1     3
 -3.8075195909981391E-01 a       784     0    40     1     4
  3.3054812877501472E-01 a       785     0    40     1     5
 -6.2080743312788053E-02 a       786     0    40     1     6
 -1.2729462321366758E-01 a       787     0    40     1     7
 -1.4589388925424015E-02 a       788     0    40     1     8
 -2.8415660764707878E-01 a       789     0    40     1     9
  1.9406644819237331E-01 a       790     0    40     1    10
  2.0728286409428304E-01 a       791     0    40     1    11
 -1.8205423541755256E-01 a       792     0    40     1    12
  2.2473339479375268E-01 a       793     0    40     1    13
 -1.3470240898373093E-01 a       794     0    40     1    14
 -1.2614778939348004E-01 a       795     0    40     1    15
 -2.2823857977821588E-01 a       796     0    40     1    16
 -4.6857903106160441E-02 a       797     0    40     1    17
 -2.7684074507154105E-01 a       798     0    40     1    18
  9.6337702585485074E-02 a       799     0    40     1    19
  8.1274937711068043E-02 a       800     0    40     1    20
  2.5333802544556844E-01 a       801     0    41     1     1
 -1.4651568731934481E-01 a       802     0    41     1     2
  1.2210487223858572E-01 a       803     0    41     1     3
  6.4791570796429429E-02 a       804     0    41     1     4
 -1.1722965268316728E-01 a       805     0    41     1     5
  6.8079144145445997E-02 a       806     0    41     1     6
  2.4518790395188070E-01 a       807     0    41     1     7
 -1.7269674082922212E-01 a       808     0    41     1     8
 -1.6394357155945694E-01 a       809     0    41     1     9
 -5.9227282854880423E-02 a       810     0    41     1    10
 -1.7842383304936882E-01 a       811     0    41     1    11
  2.4615618064391317E-01 a       812     0    41     1    12
 -1.4662572149929298E-01 a       813     0    41     1    13
 -1.1891352790349055E-01 a       814     0    41     1    14
 -4.3125895707869497E-02 a       815     0    41     1    15
 -2.4144597988663102E-01 a       816     0    41     1    16
 -1.1526632120355321E-01 a       817     0    41     1    17
  2.2835838614997006E-01 a       818     0    41     1    18
  1.8734399741346672E-01 a       819     0    41     1    19
 -2.8811165919937942E-01 a       820     0    41     1    20
 -4.7145600002858751E-02 a       821     0    42     1     1
 -3.1855233933267491E-01 a       822     0    42     1     2
  1.3151551484712620E-01 a       823     0    42     1     3
 -4.2248265783267243E-02 a       824     0    42     1     4
 -1.9082135192421429E-01 a       825     0    42     1     5
 -1.8503349274530392E-01 a       826     0    42     1     6
  3.3731675682699419E-01 a       827     0    42     1     7
  8.4448680935818088E-02 a       828     0    42     1     8
  2.5969177782573122E-01 a       829     0    42     1     9
 -3.3465857606713745E-01 a       830     0    42     1    10
 -6.8906967100755417E-02 a       831     0    42     1    11
  1.2669689816526430E-01 a       832     0    42     1    12
  4.8241640754044857E-01 a       833     0    42     1    13
 -7.4749643868874865E-02 a       834     0    42     1    14
 -1.1654441427727948E-02 a       835     0    42     1    15
 -3.3529252041606039E-01 a       836     0    42     1    16
 -2.6071239297291271E-01 a       837     0    42     1    17
 -4.5709753258972759E-02 a       838     0    42     1    18
 -1.5590962664635541E-01 a       839     0    42     1    19
  1.8493767479515524E-01 a       840     0    42     1    20
  6.7526521688311110E-03 a       841     0    43     1     1
 -7.8334354035526840E-02 a       842     0    43     1     2
  1.7249727132092568E-01 a       843     0    43     1     3
 -1.2075388330291748E-01 a       844     0    43     1     4
 -2.5008094915428336E-01 a       845     0    43     1     5
  5.4392091377837862E-02 a       846     0    43     1     6
  2.8896939942279637E-01 a       847     0    43     1     7
  7.8984193488676302E-02 a       848     0    43     1     8
 -8.5904145236982241E-02 a       849     0    43     1     9
  2.7393165807249115E-01 a       850     0    43     1    10
 -2.2311163751067977E-02 a       851     0    43     1    11
 -2.0379517581638331E-02 a       852     0    43     1    12
  1.3252074841525425E-02 a       853     0    43     1    13
  6.5505587820924124E-02 a       854     0    43     1    14
 -1.4917463158168501E-01 a       855     0    43     1    15
  2.0947647725589719E-01 a       856     0    43     1    16
  5.5837797831658258E-02 a       857     0    43     1    17
 -1.9329760985428596E-01 a       858     0    43     1    18
  1.5959808171312140E-01 a       859     0    43     1    19
  7.9447748262972268E-02 a       860     0    43     1    20
 -1.1166662319006208E-01 a       861     0    44     1     1
 -3.7845702581609283E-02 a       862     0    44     1     2
 -8.2276147513152695E-02 a       863     0    44     1     3
 -1.1277032300543463E-01 a       864     0    44     1     4
 -1.9753073182236586E-02 a       865     0    44     1     5
 -2.8552662363119868E-01 a       866     0    44     1     6
 -1.9933502766721881E-01 a       867     0    44     1     7
 -8.7748246518544681E-02 a       868     0    44     1     8
 -9.2515379735104881E-03 a       869     0    44     1     9
 -9.8023086605392454E-02 a       870     0    44     1    10
  5.4314820485767086E-02 a       871     0    44     1    11
  1.3594761722717114E-01 a       872     0    44     1    12
 -5.0753531787668275E-02 a       873     0    44     1    13
  1.4000683357385865E-01 a       874     0    44     1    14
  4.7011299109580948E-02 a       875     0    44     1    15
 -6.1433268030578372E-02 a       876     0    44     1    16
  8.6553236497367389E-02 a       877     0    44     1    17
 -1.2025488270412600E-01 a       878     0    44     1    18
  1.2693546804517117E-01 a       879     0    44     1    19
 -2.6374791342777041E-02 a       880     0    44     1    20
  1.2318906037582722E-01 a       881     0    45     1     1
 -1.2866586553611153E-01 a       882     0    45     1     2
  1.9184162337522548E-01 a       883     0    45     1     3
  7.0002463118531519E-02 a       884     0    45     1     4
 -3.8757259123644766E-01 a       885     0    45     1     5
 -1.5171490627935630E-01 a       886     0    45     1     6
 -9.2722759705309091E-02 a       887     0    45     1     7
  3.7770202391487276E-02 a       888     0    45     1     8
 -1.7462145982523461E-01 a       889     0    45     1     9
  2.2798139016019825E-01 a       890     0    45     1    10
  2.0151800659087510E-01 a       891     0    45     1    11
  3.7172318311750607E-02 a       892     0    45     1    12
 -2.0855650697642797E-01 a       893     0    45     1    13
 -8.7561818639369932E-02 a       894     0    45     1    14
  5.3666034337825387E-03 a       895     0    45     1    15
  7.2437863119650366E-03 a       896     0    45     1    16
 -2.1229154279362722E-01 a       897     0    45     1    17
  6.1545077604700328E-02 a       898     0    45     1    18
  1.1646572107407639E-01 a       899     0    45     1    19
 -2.0549080301159742E-01 a       900     0    45     1    20
 -1.3166088274044498E-02 a       901     0    46     1     1
  3.5860234713337447E-01 a       902     0    46     1     2
  1.2202594592151932E-01 a       903     0    46     1     3
  4.5216789937872801E-02 a       904     0    46     1     4
  1.5047023823994104E-02 a       905     0    46     1     5
  4.0311668645131575E-02 a       906     0    46     1     6
  1.5421807316246663E-01 a       907     0    46     1     7
  2.9511936796402634E-02 a       908     0    46     1     8
 -4.9483285617779489E-03 a       909     0    46     1     9
  7.4793192747960452E-02 a       910     0    46     1    10
  1.5159826598203457E-01 a       911     0    46     1    11
 -1.3664287537055392E-01 a       912     0    46     1    12
 -6.4000930368280973E-02 a       913     0    46     1    13
 -3.5821509173705635E-01 a       914     0    46     1    14
  4.3089598378033009E-03 a       915     0    46     1    15
 -1.4259784002277004E-01 a       916     0    46     1    16
  6.7719188356727009E-02 a       917     0    46     1    17
  8.6106669231007696E-02 a       918     0    46     1    18
  3.7069547754496980E-02 a       919     0    46     1    19
  4.9999942779873657E-02 a       920     0    46     1    20
  9.0465020976165475E-02 a       921     0    47     1     1
 -3.2794437340250321E-01 a       922     0    47     1     2
 -1.5628750557256221E-01 a       923     0    47     1     3
 -2.2642415968061325E-01 a       924     0    47     1     4
  2.7677190256895834E-01 a       925     0    47     1     5
 -3.0870868300741217E-01 a       926     0    47     1     6
 -1.9834644314306271E-01 a       927     0    47     1     7
  5.3802608615905856E-02 a       928     0    47     1     8
  2.0675662337951334E-02 a       929     0    47     1     9
 -2.3893976148197871E-01 a       930     0    47     1    10
  7.2339154223665367E-02 a       931     0    47     1    11
 -1.9396119822821983E-01 a       932     0    47     1    12
 -1.3575931252982429E-01 a       933     0    47     1    13
  2.0638879024492376E-01 a       934     0    47     1    14
 -4.8950026128058453E-02 a       935     0    47     1    15
 -1.1659267387525983E-01 a       936     0    47     1    16
 -1.3137184409005437E-01 a       937     0    47     1    17
 -3.0870147245652974E-01 a       938     0    47     1    18
  3.5122939323173352E-01 a       939     0    47     1    19
 -1.9880924830501967E-01 a       940     0    47     1    20
  7.8471524654927186E-03 a       941     0    48     1     1
  2.8400200915662632E-01 a       942     0    48     1     2
 -2.9307912223733590E-01 a       943     0    48     1     3
  1.6523817190848200E-01 a       944     0    48     1     4
 -7.8833435381015393E-02 a       945     0    48     1     5
  3.3089634717886585E-01 a       946     0    48     1     6
 -3.5462381048240477E-01 a       947     0    48     1     7
  8.7374814313654570E-02 a       948     0    48     1     8
  1.2946460329707912E-01 a       949     0    48     1     9
  3.9866489637027380E-02 a       950     0    48     1    10
 -9.0177504179033946E-02 a       951     0    48     1    11
  2.9013738066936101E-01 a       952     0    48     1    12
  3.5120500134365495E-01 a       953     0    48     1    13
 -1.6749944845695888E-01 a       954     0    48     1    14
 -4.2471195975933670E-02 a       955     0    48     1    15
  8.0034630742592858E-02 a       956     0    48     1    16
  3.7650505035919497E-02 a       957     0    48     1    17
  1.6267025609607663E-01 a       958     0    48     1    18
  2.9779843870863108E-03 a       959     0    48     1    19
 -2.1318436220085482E-01 a       960     0    48     1    20
  1.5877048128232613E-01 a       961     0    49     1     1
  1.3506219542509715E-01 a       962     0    49     1     2
 -1.1964533750829329E-01 a       963     0    49     1     3
 -1.7040396810241459E-01 a       964     0    49     1     4
  3.8163300379216852E-01 a       965     0    49     1     5
 -1.6366647418322871E-02 a       966     0    49     1     6
  3.4316640870840026E-01 a       967     0    49     1     7
 -2.2040208549659299E-01 a       968     0    49     1     8
 -1.9925156670796904E-01 a       969     0    49     1     9
  2.3426513189576566E-02 a       970     0    49     1    10
  2.4774500796784091E-01 a       971     0    49     1    11
  1.5269271417189204E-01 a       972     0    49     1    12
  2.1851110206729923E-01 a       973     0    49     1    13
 -6.0543921984080144E-02 a       974     0    49     1    14
  3.9513943227734404E-02 a       975     0    49     1    15
  1.1890569371651590E-01 a       976     0    49     1    16
  1.2790529445792700E-01 a       977     0    49     1    17
  2.2958643883481686E-01 a       978     0    49     1    18
 -1.2151790520085717E-01 a       979     0    49     1    19
 -1.7485791167816034E-03 a       980     0    49     1    20
 -2.5031290911521259E-01 a       981     0    50     1     1
 -1.4784187028230616E-01 a       982     0    50     1     2
 -9.8743504015104663E-02 a       983     0    50     1     3
  1.0036129894700235E-01 a       984     0    50     1     4
 -6.7257515675920004E-02 a       985     0    50     1     5
  1.9929690410740558E-01 a       986     0    50     1     6
 -2.3687827136885226E-01 a       987     0    50     1     7
  5.7319454509342400E-02 a       988     0    50     1     8
  2.2792928264760359E-01 a       989     0    50     1     9
 -1.3134153466403109E-01 a       990     0    50     1    10
 -2.1074841851821446E-01 a       991     0    50     1    11
  1.4192745120230865E-01 a       992     0    50     1    12
 -3.1099780921136555E-01 a       993     0    50     1    13
  2.6181667283175915E-02 a       994     0    50     1    14
  9.4317628615275290E-02 a       995     0    50     1    15
 -4.7309584580150311E-02 a       996     0    50     1    16
 -1.0811288689175691E-01 a       997     0    50     1    17
  2.5838611435247050E-01 a       998     0    50     1    18
  9.8459603329469111E-02 a       999     0    50     1    19
 -3.6284185547396666E-02 a      1000     0    50     1    20
  1.6035025097462499E+00 b      1001     1     1
  1.2931503218225231E+00 b      1002     1     2
  4.7531055405616396E-01 b      1003     1     3
  2.7555089956836804E-01 b      1004     1     4
  1.1669839359425966E+00 b      1005     1     5
 -9.2125014167708752E-01 b      1006     1     6
 -1.2259258676017877E+00 b      1007     1     7
  1.7697813633487866E-01 b      1008     1     8
  8.6618730408720168E-01 b      1009     1     9
  8.0530491807241200E-01 b      1010     1    10
  7.0243307101649588E-01 b      1011     1    11
  3.2788173900185924E-01 b      1012     1    12
 -6.1508010357342890E-01 b      1013     1    13
  1.4497407829636257E+00 b      1014     1    14
  1.5488319733853773E-01 b      1015     1    15
  1.1880036956962490E+00 b      1016     1    16
 -3.2056466497630581E-01 b      1017     1    17
 -3.5858527661856199E-01 b      1018     1    18
 -6.5198772378390735E-01 b      1019     1    19
  1.1435773489852847E+00 b      1020     1    20
  5.8955527854744194E-01 a      1021     1     1     2     1
  1.9838040095033975E-02 a      1022     1     1     2     2
  9.9743793635793207E-02 a      1023     1     1     2     3
  2.1138941761016322E-01 a      1024     1     1     2     4
 -5.8066718329458866E-01 a      1025     1     1     2     5
 -3.2077167812033069E-01 a      1026     1     1     2     6
 -1.6476477734033898E-01 a      1027     1     1     2     7
  5.8982590322988981E-01 a      1028     1     1     2     8
 -7.6428335165622696E-01 a      1029     1     1     2     9
 -5.3659428699095524E-01 a      1030     1     1     2    10
 -3.6890177626836235E-01 a      1031     1     1     2    11
 -5.3473180634775064E-01 a      1032     1     1     2    12
  6.4399583704448848E-01 a      1033     1     1     2    13
 -5.5653478995579919E-01 a      1034     1     1     2    14
  4.6953299055289777E-01 a      1035     1     1     2    15
 -5.3929515730894140E-01 a      1036     1     1     2    16
 -2.0708604935405270E-01 a      1037     1     1     2    17
  2.4210869623136136E-01 a      1038     1     1     2    18
  1.4549789913811265E-01 a      1039     1     1     2    19
  5.1408120327880480E-01 a      1040     1     1     2    20
 -1.1758772125613083E-01 a      1041     1     2     2     1
 -6.3817583783688603E-01 a      1042     1     2     2     2
  2.6853069106293947E-01 a      1043     1     2     2     3
 -3.4498343719662206E-01 a      1044     1     2     2     4
 -3.8941549085964623E-02 a      1045     1     2     2     5
  5.5146936918664763E-02 a      1046     1     2     2     6
 -3.9445262879995147E-01 a      1047     1     2     2     7
  3.7994848188440572E-01 a      1048     1     2     2     8
  3.6128313611899671E-01 a      1049     1     2     2     9
  4.6295635592025330E-01 a      1050     1     2     2    10
  4.4843701211639109E-01 a      1051     1     2     2    11
  4.8205454017055882E-01 a      1052     1     2     2    12
  2.4931523963824367E-01 a      1053     1     2     2    13
  5.5265618336775768E-01 a      1054     1     2     2    14
 -8.3046470951125426E-02 a      1055     1     2     2    15
  4.3098323227659546E-01 a      1056     1     2     2    16
  3.0409354038372610E-01 a      1057     1     2     2    17
 -2.8975694281677594E-01 a      1058     1     2     2    18
  6.5527987689782818E-01 a      1059     1     2     2    19
 -1.4907247649477057E-01 a      1060     1     2     2    20
  6.3972146690570753E-01 a      1061     1     3     2     1
 -4.1069144897004606E-01 a      1062     1     3     2     2
  5.8522589706649542E-01 a      1063     1     3     2     3
 -1.5208516803074115E-01 a      1064     1     3     2     4
 -3.5760077305571997E-01 a      1065     1     3     2     5
  4.4791476994902063E-01 a      1066     1     3     2     6
 -4.9049982345301868E-01 a      1067     1     3     2     7
  4.1723710921849155E-01 a      1068     1     3     2     8
 -6.0770006727328112E-03 a      1069     1     3     2     9
 -4.9154995881496188E-02 a      1070     1     3     2    10
