Generated by runner2lammps.sh, original comment line:  Na12a

  480 atoms
  3 atom types

  0.0000000000000000E+00   1.6629999688598279E+01 xlo xhi
  0.0000000000000000E+00   1.6629999688598279E+01 ylo yhi
  0.0000000000000000E+00   4.4099999229264021E+01 zlo zhi

Atoms

  223   2   2.3824753872292983E+00   1.4477100424845236E+01   7.2673763470960520E+00
  224   1   2.3281198918920958E+00   1.5426579277286919E+01   7.4633105587118820E+00
  225   1   3.0068161207999595E+00   1.2512086587365006E+01   7.4398770043828293E+00
  226   2   1.4178110010206250E+01   8.0007085352616834E+00  -1.7067605427147656E-01
  227   1   1.3245740515273475E+01   8.1442854246800387E+00   2.4177577484364268E-01
  228   1   1.4108519503033051E+01   7.0716453395283292E+00  -5.1636106579856089E-01
  229   2  -1.6359889120119400E+00   1.2678629238459997E+01  -2.0553920129394125E+00
  230   1  -1.7771395239287993E+00   1.3386933990544232E+01  -1.3629652229996416E+00
  231   1  -2.3623724742512615E+00   1.1978770154625243E+01  -1.9905947929218388E+00
  232   2   7.0877984738212705E+00   1.2998126328287196E+01   5.8005373422859456E+00
  233   1   7.4083401594582705E+00   1.2546486810165375E+01   4.9725628687141201E+00
  234   1   6.2627249497070672E+00   1.3498285046312411E+01   5.6965132741482343E+00
  235   2   1.8055843864234267E+00   5.5096777354573137E+00   1.0341852536612185E+01
  236   1   1.0842846296272597E+00   6.1445353368719688E+00   1.0052410066348223E+01
  237   1   2.0565244521658466E+00   5.6907044959292792E+00   1.1344711081618387E+01
  238   2   8.7574885655410011E+00   1.4796065162400566E+01   6.3534936579462071E+00
  239   1   7.9632443764234395E+00   1.4241684301694717E+01   6.2987232876774515E+00
  240   1   8.7523962932625086E+00   1.5461080043756922E+01   5.5749152309124526E+00
  241   2  -2.5590189583898866E+00   1.2018045687048573E+01   1.4586052720326769E+01
  242   1  -3.4529553710154453E+00   1.1691327974209841E+01   1.4382461314502295E+01
  243   1  -1.9707247179155924E+00   1.1503769050274745E+01   1.4056443703110558E+01
  244   2   2.7754222736121146E+00   4.6252908547384024E+00   7.0410446090858079E+00
  245   1   3.2718222459245476E+00   3.8840003705324251E+00   7.5152667645852294E+00
  246   1   2.7817888046089494E+00   4.3025038702052543E+00   6.1307836087517167E+00
  247   2  -1.8573617304002619E+00  -1.9168015603578277E+00   1.5001447833076201E+01
  248   1  -2.0847486477644819E+00  -2.9190631934727116E+00   1.5075441094625067E+01
  249   1  -2.6002402754092899E+00  -1.6289492676057482E+00   1.5546199785294110E+01
  250   2   1.6288893118280122E+01   7.0644808093009042E+00   8.9870133588280225E+00
  251   1   1.5291121024603120E+01   7.0872280207903851E+00   9.1391904362407708E+00
  252   1   1.6732143060936576E+01   8.6658932825020063E+00   8.2285299071141758E+00
  253   2   4.7326910734670706E+00   1.1624800873897309E+01   5.7611416866362597E-01
  254   1   4.4844244109825695E+00   1.0798223428156222E+01   1.7957363985711206E-01
  255   1   4.1447302146342029E+00   1.1837511590557828E+01   1.3188694153830471E+00
  256   2  -1.0717685302891218E+00   1.3997343075743713E+01   1.1307912098531370E+01
  257   1  -8.4126317163453979E-01   1.3097005735602760E+01   1.1536716681637467E+01
  258   1  -1.7619373210797367E+00   1.3903328394506936E+01   1.0646865517062409E+01
  259   2  -1.9923701824567388E+00   3.7348078525762589E+00   1.2041916870929152E+01
  260   1  -1.8490848696803306E+00   4.6240097167163476E+00   1.2420454261921408E+01
  261   1  -1.5161408578050453E+00   3.7849135257510826E+00   1.1164096021014721E+01
  262   2   3.0347545607059430E+00  -4.4670599900591096E-01   1.1682774882987013E+01
  263   1   2.7715640425841102E+00  -8.4215801029430593E-01   1.0815841854139817E+01
  264   1   3.7660430664919078E+00  -1.0421213771765234E+00   1.2101485820125617E+01
  265   2  -3.5856312099363512E+00   1.0646880334024249E+01  -2.1831761377438914E+00
  266   1  -3.0090518945063534E+00   9.8605785656307763E+00  -1.8550169461888935E+00
  267   1  -4.2466000023556463E+00   1.0891837522246080E+01  -1.5166874978615434E+00
  268   2   1.4683151975512558E+01   7.6477272283822295E-01   5.6245716326371635E+00
  269   1   1.4368821242773061E+01   9.4468186104559634E-02   4.9294105840604843E+00
  270   1   1.4716345145100078E+01   2.5835225090347569E-01   6.4125635930349505E+00
  271   2  -8.5399252938774917E-01   1.1409899363593127E+01   1.2313919247928824E+01
