################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.2984459788320911E-02 a       531     0    27     1    11
 -7.9834688628344447E-02 a       532     0    27     1    12
  2.9630940862224453E-02 a       533     0    27     1    13
 -1.2527191285064175E-02 a       534     0    27     1    14
 -2.8537058964831954E-02 a       535     0    27     1    15
 -4.9228734973805026E-02 a       536     0    27     1    16
  2.4426951157458410E-02 a       537     0    27     1    17
  8.9841590928501122E-02 a       538     0    27     1    18
 -6.4936430328929762E-02 a       539     0    27     1    19
 -1.2904770710452582E-02 a       540     0    27     1    20
  3.7244715207142647E-03 a       541     0    28     1     1
 -4.2837545708706321E-02 a       542     0    28     1     2
  2.8507712231710957E-02 a       543     0    28     1     3
 -1.3566529977857462E-02 a       544     0    28     1     4
  1.6333712960254338E-02 a       545     0    28     1     5
  8.5303083755653195E-02 a       546     0    28     1     6
  6.5404687520819321E-02 a       547     0    28     1     7
 -1.0240963497206394E-01 a       548     0    28     1     8
 -9.0992607971676742E-02 a       549     0    28     1     9
  1.4736361142696976E-02 a       550     0    28     1    10
  1.6772907647799064E-02 a       551     0    28     1    11
 -2.6578412819045095E-02 a       552     0    28     1    12
  5.1174435484981011E-02 a       553     0    28     1    13
 -1.2527146798309585E-01 a       554     0    28     1    14
  7.5203145654586662E-02 a       555     0    28     1    15
 -2.1498089692853654E-02 a       556     0    28     1    16
  9.6878123616992232E-03 a       557     0    28     1    17
 -3.1574420680363820E-02 a       558     0    28     1    18
  1.7485043324731300E-02 a       559     0    28     1    19
  9.5574708818640611E-03 a       560     0    28     1    20
  3.2158691780394225E-02 a       561     0    29     1     1
 -3.2917632014680398E-02 a       562     0    29     1     2
 -1.0302747776942972E-01 a       563     0    29     1     3
  2.2070287950900712E-03 a       564     0    29     1     4
  1.6226505805923327E-02 a       565     0    29     1     5
  1.5854407995712365E-03 a       566     0    29     1     6
 -9.2968691386232649E-02 a       567     0    29     1     7
 -1.7941063596508535E-03 a       568     0    29     1     8
  4.3104311126027839E-03 a       569     0    29     1     9
  7.3633378516612891E-02 a       570     0    29     1    10
  7.3159042424986845E-02 a       571     0    29     1    11
 -3.3538637181300048E-02 a       572     0    29     1    12
  1.4200205975302648E-02 a       573     0    29     1    13
  3.0018782539119580E-02 a       574     0    29     1    14
 -5.6485974482236571E-02 a       575     0    29     1    15
 -7.5112615809604918E-02 a       576     0    29     1    16
  1.3410842105545839E-01 a       577     0    29     1    17
  1.0060330736746535E-01 a       578     0    29     1    18
  3.9996462957752256E-02 a       579     0    29     1    19
 -6.6803164774184590E-02 a       580     0    29     1    20
 -5.6617297665901801E-03 a       581     0    30     1     1
  5.0342371193316277E-02 a       582     0    30     1     2
  3.2905356552182546E-02 a       583     0    30     1     3
  3.6770315229520900E-02 a       584     0    30     1     4
 -2.1472112873128252E-02 a       585     0    30     1     5
 -2.7278609388944219E-02 a       586     0    30     1     6
  4.1181765960487107E-03 a       587     0    30     1     7
  1.2654627505853146E-02 a       588     0    30     1     8
 -4.7658291079286701E-02 a       589     0    30     1     9
 -7.3403421255915646E-03 a       590     0    30     1    10
  2.2511990098038670E-02 a       591     0    30     1    11
  7.2490876379558172E-02 a       592     0    30     1    12
 -2.4989920261348521E-02 a       593     0    30     1    13
 -3.8486634308254976E-02 a       594     0    30     1    14
 -3.2810753613525968E-04 a       595     0    30     1    15
  5.2399127064011349E-02 a       596     0    30     1    16
  4.2049943882478361E-02 a       597     0    30     1    17
 -9.5689156185276375E-02 a       598     0    30     1    18
  8.3030016520557973E-03 a       599     0    30     1    19
  5.8132810314117812E-03 a       600     0    30     1    20
  4.3881621771939849E-01 a       601     0    31     1     1
 -1.6674085841290770E-01 a       602     0    31     1     2
  2.0134302586990352E-01 a       603     0    31     1     3
  1.7674096676735307E-01 a       604     0    31     1     4
  1.7739295586136533E-01 a       605     0    31     1     5
  9.1165464877041955E-02 a       606     0    31     1     6
  1.6071712205759092E-01 a       607     0    31     1     7
 -1.3300288425127437E-02 a       608     0    31     1     8
  3.4241441616151745E-02 a       609     0    31     1     9
  5.9025779782806140E-02 a       610     0    31     1    10
  2.7312070254114390E-02 a       611     0    31     1    11
 -1.4480140052817217E-01 a       612     0    31     1    12
  1.2074431500347163E-01 a       613     0    31     1    13
 -1.8093123132765324E-01 a       614     0    31     1    14
  2.3706220429395294E-01 a       615     0    31     1    15
  2.1151488017353540E-01 a       616     0    31     1    16
  3.5603587186448277E-01 a       617     0    31     1    17
 -2.9677460363423969E-01 a       618     0    31     1    18
 -1.2599845216375072E-01 a       619     0    31     1    19
 -2.1890617197568180E-01 a       620     0    31     1    20
 -2.2354717253389586E-01 a       621     0    32     1     1
 -2.3294303640244043E-01 a       622     0    32     1     2
 -3.0405095511990743E-01 a       623     0    32     1     3
 -2.2694775380609672E-01 a       624     0    32     1     4
  5.6553994649886176E-02 a       625     0    32     1     5
  5.4325577061845909E-01 a       626     0    32     1     6
  3.5278347609451627E-01 a       627     0    32     1     7
 -1.5262594281493969E-01 a       628     0    32     1     8
 -3.8589305792269918E-01 a       629     0    32     1     9
  1.5511373884698682E-01 a       630     0    32     1    10
  1.2837025250189610E-01 a       631     0    32     1    11
  2.5833995445057029E-01 a       632     0    32     1    12
 -6.4169266909419265E-02 a       633     0    32     1    13
  1.5848441611222194E-01 a       634     0    32     1    14
 -2.2399192638099497E-01 a       635     0    32     1    15
 -1.6598421358454174E-01 a       636     0    32     1    16
 -7.2490685976468822E-02 a       637     0    32     1    17
  3.5168159143778166E-01 a       638     0    32     1    18
  4.2808978781242163E-01 a       639     0    32     1    19
  6.0119335148210007E-01 a       640     0    32     1    20
  1.2796376559743342E-01 a       641     0    33     1     1
  7.2800788688434870E-02 a       642     0    33     1     2
  2.4508909916357374E-01 a       643     0    33     1     3
  3.4559913186275756E-02 a       644     0    33     1     4
 -7.2843418892429554E-02 a       645     0    33     1     5
  1.5612543740562618E-01 a       646     0    33     1     6
  1.0355275188432188E-01 a       647     0    33     1     7
 -1.9484591780758437E-01 a       648     0    33     1     8
 -1.4029258681815499E-01 a       649     0    33     1     9
  1.0918182450081627E-02 a       650     0    33     1    10
 -7.8988393528987150E-02 a       651     0    33     1    11
 -1.4402337336703125E-01 a       652     0    33     1    12
 -6.7789632791875665E-02 a       653     0    33     1    13
 -5.8085689865681571E-02 a       654     0    33     1    14
  5.5131871670906878E-02 a       655     0    33     1    15
  2.7030378258058377E-02 a       656     0    33     1    16
 -1.4861196501319304E-01 a       657     0    33     1    17
  1.5273351401743160E-01 a       658     0    33     1    18
  2.6065256298834452E-02 a       659     0    33     1    19
  5.7517631040113627E-02 a       660     0    33     1    20
  3.1353094931084841E-01 a       661     0    34     1     1
  1.5253086449515971E-01 a       662     0    34     1     2
  3.8899068460163846E-02 a       663     0    34     1     3
 -1.4124005065943238E-01 a       664     0    34     1     4
  4.9785791297781312E-01 a       665     0    34     1     5
 -7.7036293382958018E-02 a       666     0    34     1     6
 -2.3368271107067309E-01 a       667     0    34     1     7
  4.5593800229296799E-01 a       668     0    34     1     8
  3.7608109160141051E-01 a       669     0    34     1     9
  1.2374439566770062E-01 a       670     0    34     1    10
 -4.4077340532537729E-01 a       671     0    34     1    11
 -2.6678720078502760E-01 a       672     0    34     1    12
 -1.2995410834221044E-01 a       673     0    34     1    13
 -3.3758081538688595E-01 a       674     0    34     1    14
  9.9599303847442047E-02 a       675     0    34     1    15
  1.9406317221717653E-01 a       676     0    34     1    16
 -2.9026085743930530E-01 a       677     0    34     1    17
  8.6994971146592687E-02 a       678     0    34     1    18
 -3.0567351308815205E-01 a       679     0    34     1    19
 -5.6913949927938601E-01 a       680     0    34     1    20
  4.1096362719619195E-02 a       681     0    35     1     1
 -4.4021689513697337E-02 a       682     0    35     1     2
 -2.1739229965592757E-02 a       683     0    35     1     3
 -2.1243610835950599E-01 a       684     0    35     1     4
  2.6347033584569326E-02 a       685     0    35     1     5
  1.1733869346500665E-01 a       686     0    35     1     6
  3.1683009393356852E-02 a       687     0    35     1     7
  1.9942072479079340E-01 a       688     0    35     1     8
 -1.3134533886317512E-01 a       689     0    35     1     9
 -3.0194682346923025E-02 a       690     0    35     1    10
 -6.1319526566102067E-02 a       691     0    35     1    11
 -1.7089809959825852E-01 a       692     0    35     1    12
 -1.3829072513209925E-01 a       693     0    35     1    13
  2.0759878358585351E-01 a       694     0    35     1    14
 -6.6962372455715041E-02 a       695     0    35     1    15
  5.0562448406919813E-02 a       696     0    35     1    16
 -8.8445636305159753E-02 a       697     0    35     1    17
  9.3048725017205694E-02 a       698     0    35     1    18
 -2.3603653430576788E-01 a       699     0    35     1    19
  8.9968522791130379E-03 a       700     0    35     1    20
 -1.1097202610389109E-01 a       701     0    36     1     1
  9.7210970841563691E-03 a       702     0    36     1     2
 -2.6708168506073637E-01 a       703     0    36     1     3
 -2.6528265482445140E-01 a       704     0    36     1     4
 -7.5393079690266864E-03 a       705     0    36     1     5
 -2.8755990990921854E-01 a       706     0    36     1     6
  2.8501659400407048E-01 a       707     0    36     1     7
 -1.4741515384082379E-01 a       708     0    36     1     8
 -6.6657882703863067E-02 a       709     0    36     1     9
  3.0580051442925588E-01 a       710     0    36     1    10
 -4.9796330306066651E-02 a       711     0    36     1    11
 -2.4505151903022118E-01 a       712     0    36     1    12
 -1.2745573547518822E-02 a       713     0    36     1    13
 -2.6612606296206254E-01 a       714     0    36     1    14
  1.4661526909515257E-01 a       715     0    36     1    15
 -3.1504369075368810E-01 a       716     0    36     1    16
 -3.4525379021661751E-01 a       717     0    36     1    17
 -2.7211439759849673E-02 a       718     0    36     1    18
 -3.0357022436353027E-02 a       719     0    36     1    19
 -1.8113370381029826E-02 a       720     0    36     1    20
 -1.4148828478943413E-02 a       721     0    37     1     1
 -4.1710558652950824E-01 a       722     0    37     1     2
  4.6038159945877655E-01 a       723     0    37     1     3
 -7.8559706888998521E-02 a       724     0    37     1     4
 -8.6157755781833723E-01 a       725     0    37     1     5
  1.9357763738138503E-01 a       726     0    37     1     6
 -3.7198057463384637E-01 a       727     0    37     1     7
  5.1880571224587516E-02 a       728     0    37     1     8
 -5.0558297914002806E-02 a       729     0    37     1     9
 -6.1201375076495521E-02 a       730     0    37     1    10
  2.7225380430245794E-01 a       731     0    37     1    11
 -2.1762334252756324E-01 a       732     0    37     1    12
 -6.1287375996904654E-02 a       733     0    37     1    13
  1.9553085410928212E-01 a       734     0    37     1    14
 -3.3828877650070294E-01 a       735     0    37     1    15
  4.2128936570189746E-01 a       736     0    37     1    16
  9.4326079517481967E-02 a       737     0    37     1    17
 -6.1929625671915116E-02 a       738     0    37     1    18
 -5.1525617499569722E-02 a       739     0    37     1    19
  1.1104774300635702E-01 a       740     0    37     1    20
 -1.5312264565192997E-02 a       741     0    38     1     1
 -1.5836857558856046E-01 a       742     0    38     1     2
 -4.5903570916874983E-02 a       743     0    38     1     3
  2.4441648619793456E-02 a       744     0    38     1     4
  1.9270489330331034E-01 a       745     0    38     1     5
 -1.4492637086023077E-01 a       746     0    38     1     6
  6.5536042600843752E-02 a       747     0    38     1     7
  1.0661139786628757E-01 a       748     0    38     1     8
  6.4824250198180652E-02 a       749     0    38     1     9
  1.3162188207654305E-01 a       750     0    38     1    10
  6.9684097498573655E-02 a       751     0    38     1    11
  5.8851323398816262E-02 a       752     0    38     1    12
  9.5035191954779205E-02 a       753     0    38     1    13
 -1.0346440637902650E-01 a       754     0    38     1    14
  5.8342742833897281E-02 a       755     0    38     1    15
  5.7373425075044109E-02 a       756     0    38     1    16
 -1.3690434421032904E-02 a       757     0    38     1    17
 -1.9579552599917519E-01 a       758     0    38     1    18
  2.1103778502854609E-01 a       759     0    38     1    19
 -4.1406336205167073E-02 a       760     0    38     1    20
 -9.5208473212068989E-02 a       761     0    39     1     1
  4.3514767168001045E-01 a       762     0    39     1     2
 -1.8568138356615894E-02 a       763     0    39     1     3
  2.7817834111109957E-01 a       764     0    39     1     4
  2.2370890343316821E-01 a       765     0    39     1     5
  1.1592620169521113E-01 a       766     0    39     1     6
  9.6513805317656645E-02 a       767     0    39     1     7
 -2.6943299893955941E-01 a       768     0    39     1     8
 -3.3515602055559479E-01 a       769     0    39     1     9
 -2.4571710110466496E-01 a       770     0    39     1    10
 -3.2491462674232127E-02 a       771     0    39     1    11
  4.2618924861619872E-01 a       772     0    39     1    12
  1.3196407263877313E-01 a       773     0    39     1    13
 -4.0274337427854662E-02 a       774     0    39     1    14
  2.6266009023980391E-01 a       775     0    39     1    15
 -1.0984434639099233E-01 a       776     0    39     1    16
  1.6165041334393873E-01 a       777     0    39     1    17
  3.1069632956895271E-01 a       778     0    39     1    18
  2.1257955058281056E-01 a       779     0    39     1    19
  3.3147049351830153E-02 a       780     0    39     1    20
 -1.2778766431505734E-01 a       781     0    40     1     1
 -3.7308303801790355E-01 a       782     0    40     1     2
 -5.2462810121656760E-02 a       783     0    40     1     3
  1.4436385856902018E-01 a       784     0    40     1     4
 -2.4500931225669872E-02 a       785     0    40     1     5
  5.8211526407272375E-02 a       786     0    40     1     6
  1.4648136009064003E-01 a       787     0    40     1     7
  1.0023908566864048E-01 a       788     0    40     1     8
  1.2045946593122293E-01 a       789     0    40     1     9
  2.3137628102063520E-01 a       790     0    40     1    10
  1.8386370890104581E-01 a       791     0    40     1    11
  5.8026814517149236E-02 a       792     0    40     1    12
 -9.1004684653178992E-03 a       793     0    40     1    13
 -2.5675993935844110E-01 a       794     0    40     1    14
 -1.6567926690146498E-01 a       795     0    40     1    15
  8.1284764805087117E-03 a       796     0    40     1    16
 -1.7055554617827143E-01 a       797     0    40     1    17
 -3.6569640878244780E-01 a       798     0    40     1    18
  1.6159694101621901E-02 a       799     0    40     1    19
 -8.4967130152113490E-02 a       800     0    40     1    20
 -9.3410216716982977E-02 a       801     0    41     1     1
  4.2895039983612063E-02 a       802     0    41     1     2
  2.4734099579252447E-02 a       803     0    41     1     3
  8.8857999404284675E-03 a       804     0    41     1     4
 -8.0699417361440838E-03 a       805     0    41     1     5
  3.3636903541715203E-02 a       806     0    41     1     6
 -1.6764587983036777E-01 a       807     0    41     1     7
  5.6064819864392990E-02 a       808     0    41     1     8
  4.8070239574407227E-03 a       809     0    41     1     9
  6.0420862675033128E-04 a       810     0    41     1    10
 -1.0937265626029104E-01 a       811     0    41     1    11
  2.9662879688156379E-02 a       812     0    41     1    12
  9.9608311588925895E-04 a       813     0    41     1    13
  6.7087705594452235E-02 a       814     0    41     1    14
  9.7881538063986279E-02 a       815     0    41     1    15
  1.2071830324276540E-02 a       816     0    41     1    16
 -3.6842694249615351E-02 a       817     0    41     1    17
  1.0947826786889202E-01 a       818     0    41     1    18
 -1.2842931595984536E-01 a       819     0    41     1    19
  4.1778048740303803E-02 a       820     0    41     1    20
 -1.8160076046591589E-01 a       821     0    42     1     1
  9.7606251367833810E-02 a       822     0    42     1     2
  1.0065826743790328E-02 a       823     0    42     1     3
  7.0132970514957704E-02 a       824     0    42     1     4
  7.8332792891306527E-02 a       825     0    42     1     5
  2.7290833267315562E-02 a       826     0    42     1     6
 -6.0741489523151553E-02 a       827     0    42     1     7
  7.3401430912308593E-02 a       828     0    42     1     8
 -6.1962693621950594E-02 a       829     0    42     1     9
  3.9623967098049882E-03 a       830     0    42     1    10
  1.8407605399485652E-01 a       831     0    42     1    11
  4.0062968468622270E-02 a       832     0    42     1    12
  6.0184462875880550E-02 a       833     0    42     1    13
  1.2144227978704285E-01 a       834     0    42     1    14
 -1.5546409170633737E-03 a       835     0    42     1    15
 -1.4867712498624516E-01 a       836     0    42     1    16
  1.9153833988460808E-01 a       837     0    42     1    17
  9.2851417776098538E-02 a       838     0    42     1    18
  3.2100120397684623E-01 a       839     0    42     1    19
 -8.5939798073209200E-02 a       840     0    42     1    20
  9.8733108513774249E-03 a       841     0    43     1     1
  2.9012701421020911E-02 a       842     0    43     1     2
 -1.1151127948586938E-01 a       843     0    43     1     3
  8.7938860998598059E-02 a       844     0    43     1     4
  1.4748410380536810E-02 a       845     0    43     1     5
 -7.5299127981815386E-02 a       846     0    43     1     6
 -6.7608916109642272E-02 a       847     0    43     1     7
  1.0760812846836723E-01 a       848     0    43     1     8
 -4.4680578168750817E-02 a       849     0    43     1     9
  1.2615551095614927E-01 a       850     0    43     1    10
  8.9706433334431818E-02 a       851     0    43     1    11
  6.3189526800459930E-02 a       852     0    43     1    12
  1.0170063063742166E-01 a       853     0    43     1    13
 -4.1373279090683675E-02 a       854     0    43     1    14
  1.0840280989049132E-01 a       855     0    43     1    15
 -4.5379670214210931E-02 a       856     0    43     1    16
  2.8452470444847205E-01 a       857     0    43     1    17
 -8.5858127226986006E-02 a       858     0    43     1    18
 -2.8855829016602455E-02 a       859     0    43     1    19
 -1.2400339785378893E-01 a       860     0    43     1    20
 -6.3714906972954954E-02 a       861     0    44     1     1
  1.6861812149821306E-01 a       862     0    44     1     2
  2.7330977005563173E-01 a       863     0    44     1     3
  5.3977574371482269E-02 a       864     0    44     1     4
 -1.9945013618623022E-02 a       865     0    44     1     5
 -1.1401875523320981E-01 a       866     0    44     1     6
  2.3302344619286444E-01 a       867     0    44     1     7
 -1.1519198253326264E-01 a       868     0    44     1     8
 -1.8292960350112028E-01 a       869     0    44     1     9
  8.3462930136644201E-02 a       870     0    44     1    10
  1.4393616457521310E-01 a       871     0    44     1    11
  1.2902548938628761E-01 a       872     0    44     1    12
 -1.8497247881957371E-01 a       873     0    44     1    13
 -3.8950003886231876E-02 a       874     0    44     1    14
 -1.3680177515709449E-01 a       875     0    44     1    15
  2.1742990771379206E-01 a       876     0    44     1    16
 -1.6719255546726161E-01 a       877     0    44     1    17
  2.3099445774751797E-02 a       878     0    44     1    18
  1.0793786768192667E-01 a       879     0    44     1    19
  9.4274272130068795E-02 a       880     0    44     1    20
 -1.7823548204288939E-01 a       881     0    45     1     1
  2.4665684564444481E-02 a       882     0    45     1     2
  4.7077783058563458E-02 a       883     0    45     1     3
 -1.1838351950880814E-01 a       884     0    45     1     4
  7.4463857971991843E-02 a       885     0    45     1     5
  4.2871909981216268E-02 a       886     0    45     1     6
 -1.4018056473738311E-01 a       887     0    45     1     7
  1.4832244056900851E-01 a       888     0    45     1     8
  4.8361398572568118E-02 a       889     0    45     1     9
 -1.6629108751600005E-01 a       890     0    45     1    10
 -1.2318716106906379E-01 a       891     0    45     1    11
 -1.5284700815202790E-01 a       892     0    45     1    12
 -3.8802138890575162E-02 a       893     0    45     1    13
  2.1753334038156091E-01 a       894     0    45     1    14
 -3.0919501245543084E-02 a       895     0    45     1    15
 -1.3806743971593052E-01 a       896     0    45     1    16
 -8.3677133944946566E-02 a       897     0    45     1    17
  2.6884005418979579E-02 a       898     0    45     1    18
  4.8425257753379164E-02 a       899     0    45     1    19
  1.3115393258516428E-01 a       900     0    45     1    20
  1.5599088149148371E-02 a       901     0    46     1     1
  6.1228976236302704E-02 a       902     0    46     1     2
  1.3845303877925744E-01 a       903     0    46     1     3
  1.9198535863108881E-01 a       904     0    46     1     4
 -1.1473786371186688E-01 a       905     0    46     1     5
 -3.0110420296586657E-02 a       906     0    46     1     6
  1.2698728240797036E-01 a       907     0    46     1     7
 -3.0802379318913099E-02 a       908     0    46     1     8
  1.9725976567238687E-01 a       909     0    46     1     9
 -3.9600951319284128E-01 a       910     0    46     1    10
 -9.1121472307346796E-02 a       911     0    46     1    11
  4.3152318965308045E-01 a       912     0    46     1    12
 -1.0363051714668076E-01 a       913     0    46     1    13
  4.4299217063377867E-02 a       914     0    46     1    14
 -1.9947522782422142E-01 a       915     0    46     1    15
  3.3835680362902609E-01 a       916     0    46     1    16
  4.7742375458476254E-02 a       917     0    46     1    17
  3.1858839585382320E-01 a       918     0    46     1    18
  1.9229211734565732E-01 a       919     0    46     1    19
  2.1876715903179023E-01 a       920     0    46     1    20
  2.7639829952316242E-01 a       921     0    47     1     1
  3.1756693919702211E-01 a       922     0    47     1     2
 -6.2658916916845428E-02 a       923     0    47     1     3
 -1.8127168657132062E-01 a       924     0    47     1     4
  7.3089292854207311E-01 a       925     0    47     1     5
 -3.1707654388101014E-01 a       926     0    47     1     6
 -4.0362119708155231E-02 a       927     0    47     1     7
  5.8238128977485604E-01 a       928     0    47     1     8
  1.9657321825042390E-01 a       929     0    47     1     9
  1.4013046408956353E-02 a       930     0    47     1    10
 -3.9032949544510509E-01 a       931     0    47     1    11
 -3.5131982811224238E-01 a       932     0    47     1    12
  2.8913678440363757E-03 a       933     0    47     1    13
 -1.3665554377442013E-01 a       934     0    47     1    14
  4.4151665710743242E-02 a       935     0    47     1    15
 -2.9102873495459758E-01 a       936     0    47     1    16
 -2.1664631932241138E-01 a       937     0    47     1    17
 -5.9272551268605267E-01 a       938     0    47     1    18
 -2.9446232802081340E-01 a       939     0    47     1    19
 -2.7705423922807382E-01 a       940     0    47     1    20
  3.4395658161450397E-02 a       941     0    48     1     1
  4.1873895911547887E-02 a       942     0    48     1     2
 -6.7594901095404586E-02 a       943     0    48     1     3
 -2.1192640944167940E-02 a       944     0    48     1     4
 -1.3388980921161389E-01 a       945     0    48     1     5
 -2.6875624539057917E-02 a       946     0    48     1     6
  5.4165923024190633E-02 a       947     0    48     1     7
 -6.0898541731563949E-02 a       948     0    48     1     8
 -5.7065244193457206E-03 a       949     0    48     1     9
 -1.0513632369732825E-01 a       950     0    48     1    10
  6.2125049020669058E-02 a       951     0    48     1    11
 -1.2374650632378066E-02 a       952     0    48     1    12
 -3.3653274375732616E-02 a       953     0    48     1    13
 -1.5818851712006303E-02 a       954     0    48     1    14
 -1.3054074490991513E-01 a       955     0    48     1    15
 -7.2099791535459340E-02 a       956     0    48     1    16
  1.1769937788194629E-01 a       957     0    48     1    17
  1.7931177298336699E-02 a       958     0    48     1    18
 -6.2326571568753777E-02 a       959     0    48     1    19
 -7.1891058340365285E-03 a       960     0    48     1    20
 -5.9590726778180746E-02 a       961     0    49     1     1
 -3.2584156876581899E-01 a       962     0    49     1     2
 -9.5601942899020062E-02 a       963     0    49     1     3
 -7.3181622269646359E-03 a       964     0    49     1     4
 -1.8223476923027052E-01 a       965     0    49     1     5
  1.9557092409252175E-01 a       966     0    49     1     6
  5.0273894769217994E-02 a       967     0    49     1     7
 -3.2287320309176981E-01 a       968     0    49     1     8
  6.6049114670699349E-02 a       969     0    49     1     9
  1.5375075983164480E-01 a       970     0    49     1    10
  1.3632836038920343E-01 a       971     0    49     1    11
 -1.9672787591111934E-02 a       972     0    49     1    12
 -3.2347472006747167E-02 a       973     0    49     1    13
 -5.1874961305191473E-02 a       974     0    49     1    14
  3.8454029524462928E-03 a       975     0    49     1    15
  3.3883733435296007E-02 a       976     0    49     1    16
 -1.2060238804272246E-01 a       977     0    49     1    17
 -9.0840886631310250E-02 a       978     0    49     1    18
 -7.9331857105737424E-02 a       979     0    49     1    19
 -1.6088301473880025E-02 a       980     0    49     1    20
  1.5540981400311107E-01 a       981     0    50     1     1
 -3.6003349186864812E-03 a       982     0    50     1     2
 -1.0445548070258763E-01 a       983     0    50     1     3
 -6.3420604396050614E-02 a       984     0    50     1     4
 -9.9367245911614221E-02 a       985     0    50     1     5
 -2.0978087829533576E-01 a       986     0    50     1     6
 -5.8533194154925972E-02 a       987     0    50     1     7
 -4.5076848890261825E-02 a       988     0    50     1     8
  1.1998339614573603E-01 a       989     0    50     1     9
  1.1773918492768692E-01 a       990     0    50     1    10
  7.7013748763010523E-02 a       991     0    50     1    11
 -1.1958656977697742E-01 a       992     0    50     1    12
 -1.9399646467596172E-03 a       993     0    50     1    13
  2.9549474140311002E-02 a       994     0    50     1    14
 -6.5370470801956085E-02 a       995     0    50     1    15
 -9.5051784798767872E-03 a       996     0    50     1    16
  1.1270100958671604E-01 a       997     0    50     1    17
  1.2102647753630517E-01 a       998     0    50     1    18
 -5.0546801023843698E-03 a       999     0    50     1    19
 -1.5256120536707812E-01 a      1000     0    50     1    20
 -7.4982451245752268E-01 b      1001     1     1
  6.1744774279559789E-01 b      1002     1     2
  6.1724343876792230E-02 b      1003     1     3
  2.4238099753153364E-01 b      1004     1     4
 -1.0165380825433776E+00 b      1005     1     5
  7.0087699716434665E-02 b      1006     1     6
 -5.8740115245327995E-01 b      1007     1     7
  1.0063011643195519E+00 b      1008     1     8
  7.7705703930821823E-02 b      1009     1     9
 -3.0696579867405155E-01 b      1010     1    10
 -9.1051624697630107E-01 b      1011     1    11
  6.6867843251139669E-01 b      1012     1    12
 -5.5722240823672031E-01 b      1013     1    13
  2.1824940404323195E-01 b      1014     1    14
  5.1553901347886533E-01 b      1015     1    15
 -5.3840949822250371E-02 b      1016     1    16
  8.4185707975077975E-02 b      1017     1    17
 -1.1562810425351133E+00 b      1018     1    18
  1.1888603756129350E+00 b      1019     1    19
  3.4053848769326550E-01 b      1020     1    20
  6.6286596591936453E-01 a      1021     1     1     2     1
  4.2713664658982664E-01 a      1022     1     1     2     2
 -3.8379513843633872E-01 a      1023     1     1     2     3
 -4.3594612096482493E-01 a      1024     1     1     2     4
  4.8892942274032125E-02 a      1025     1     1     2     5
  1.1604177662441029E-01 a      1026     1     1     2     6
 -3.8159262271314698E-01 a      1027     1     1     2     7
  1.5008061478980550E-01 a      1028     1     1     2     8
 -4.2416239486365082E-01 a      1029     1     1     2     9
 -2.7329860443452325E-01 a      1030     1     1     2    10
  2.0567494802200115E-01 a      1031     1     1     2    11
 -2.3866874163674723E-01 a      1032     1     1     2    12
  2.1683857140930823E-01 a      1033     1     1     2    13
  2.7404056355479722E-02 a      1034     1     1     2    14
 -5.4789536179142206E-01 a      1035     1     1     2    15
 -1.6494025453965874E-01 a      1036     1     1     2    16
  2.8649701077846723E-01 a      1037     1     1     2    17
  3.0532147695737002E-02 a      1038     1     1     2    18
  3.5700208962915786E-01 a      1039     1     1     2    19
 -1.8536507705944519E-01 a      1040     1     1     2    20
  6.2831121540416957E-01 a      1041     1     2     2     1
 -3.4077012517454741E-01 a      1042     1     2     2     2
 -2.2761871227562328E-01 a      1043     1     2     2     3
 -5.0824057416054913E-01 a      1044     1     2     2     4
  4.2729655897006141E-02 a      1045     1     2     2     5
  3.0853200195160840E-01 a      1046     1     2     2     6
  2.2662520034442993E-01 a      1047     1     2     2     7
  4.1163064637336899E-01 a      1048     1     2     2     8
  3.9966939211988911E-01 a      1049     1     2     2     9
  7.8188650698676490E-02 a      1050     1     2     2    10
 -3.8496774220571195E-01 a      1051     1     2     2    11
  6.7693325628683665E-01 a      1052     1     2     2    12
 -4.4137039890584129E-01 a      1053     1     2     2    13
 -6.8384196773698822E-02 a      1054     1     2     2    14
  2.5125217740057326E-01 a      1055     1     2     2    15
  3.3792280355427362E-01 a      1056     1     2     2    16
  4.6572965937187077E-01 a      1057     1     2     2    17
 -1.3228535582521148E-01 a      1058     1     2     2    18
  2.9030858994944414E-01 a      1059     1     2     2    19
  4.4117344251522378E-01 a      1060     1     2     2    20
 -1.2396138132793269E-01 a      1061     1     3     2     1
  3.7620614716992856E-01 a      1062     1     3     2     2
  6.2238094680082523E-01 a      1063     1     3     2     3
  1.7983113261548123E-01 a      1064     1     3     2     4
  5.2589156055356689E-01 a      1065     1     3     2     5
  3.8806212838088418E-02 a      1066     1     3     2     6
  3.7147521266105865E-01 a      1067     1     3     2     7
 -9.1629393174763429E-02 a      1068     1     3     2     8
 -3.4328972255258072E-01 a      1069     1     3     2     9
 -5.3871862583458763E-01 a      1070     1     3     2    10
